Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Travis Homer FLEX DeeJay Dallas,13,21.0,1181,3.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Steelers  FLEX Freddie Swain FLEX Benny Snell Jr.,4,9.0,1181,0.0
CPT James Washington FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth,1,7.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX DeeJay Dallas FLEX Kalen Ballage,4,1.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Chris Boswell FLEX Penny Hart,1,7.0,1181,3.0
CPT Chase Claypool FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Seahawks  FLEX Pat Freiermuth,2,5.0,1181,1.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Jason Myers FLEX Eric Ebron,1,4.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Gerald Everett FLEX Jason Myers FLEX Eric Ebron,1,8.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Chase Claypool FLEX Steelers  FLEX Chris Boswell FLEX DeeJay Dallas,1,20.0,1181,1.0
CPT DK Metcalf FLEX Najee Harris FLEX Chase Claypool FLEX Steelers  FLEX Chris Boswell FLEX Jason Myers,18,10.0,1181,11.0
CPT Diontae Johnson FLEX Najee Harris FLEX Chase Claypool FLEX Jake Luton FLEX Steelers  FLEX Pat Freiermuth,1,0.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Chase Claypool FLEX Danny Etling FLEX Steelers  FLEX Pat Freiermuth,1,0.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Eric Ebron,5,7.0,1181,1.0
CPT DK Metcalf FLEX Najee Harris FLEX Alex Collins FLEX James Washington FLEX Seahawks  FLEX DeeJay Dallas,1,3.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX DK Metcalf FLEX James Washington FLEX Chris Boswell FLEX Will Dissly,3,4.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Gerald Everett FLEX Chris Boswell FLEX Ray-Ray McCloud III,2,3.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Ray-Ray McCloud III FLEX Phillip Dorsett II,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Steelers  FLEX Phillip Dorsett II,1,0.0,1181,3.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Gerald Everett FLEX Chris Boswell,1,7.0,1181,1.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Seahawks  FLEX Anthony Miller,2,1.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Alex Collins FLEX James Washington FLEX Ray-Ray McCloud III,13,6.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Steelers  FLEX Gerald Everett FLEX Will Dissly,3,6.0,1181,1.0
CPT Alex Collins FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Ray-Ray McCloud III,1,3.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Penny Hart,39,4.0,1181,6.0
CPT DK Metcalf FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX Pat Freiermuth,2,5.0,1181,0.0
CPT Steelers  FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks ,7,6.0,1181,13.0
CPT Steelers  FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Chris Boswell FLEX Jason Myers,4,13.0,1181,2.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Jason Myers FLEX DeeJay Dallas,5,20.0,1181,6.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX James Washington FLEX Eric Ebron FLEX Freddie Swain,7,11.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Steelers  FLEX Seahawks  FLEX Freddie Swain,1,6.0,1181,13.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Jason Myers,1,5.0,1181,4.0
CPT Alex Collins FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Gerald Everett FLEX Pat Freiermuth,1,6.0,1181,0.0
CPT Chris Boswell FLEX Najee Harris FLEX Ben Roethlisberger FLEX Steelers  FLEX Jason Myers FLEX Seahawks ,1,0.0,1181,0.0
CPT Jason Myers FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX DeeJay Dallas,1,3.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Steelers  FLEX Seahawks  FLEX Penny Hart,1,1.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Jason Myers FLEX Travis Homer,18,9.0,1181,15.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX DeeJay Dallas FLEX Penny Hart,2,14.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX Will Dissly,9,16.0,1181,22.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Travis Homer FLEX DeeJay Dallas,1,18.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Jason Myers FLEX Penny Hart,6,7.0,1181,8.0
CPT Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Pat Freiermuth,23,18.0,1181,14.0
CPT Chase Claypool FLEX Najee Harris FLEX Alex Collins FLEX Steelers  FLEX Gerald Everett FLEX Chris Boswell,2,19.0,1181,0.0
CPT Najee Harris FLEX Chase Claypool FLEX Tyler Lockett FLEX Steelers  FLEX Jason Myers FLEX Pat Freiermuth,2,15.0,1181,0.0
CPT Najee Harris FLEX Steelers  FLEX Gerald Everett FLEX Chris Boswell FLEX Jason Myers FLEX Seahawks ,2,2.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Eric Ebron FLEX DeeJay Dallas,1,6.0,1181,0.0
CPT Najee Harris FLEX James Washington FLEX Gerald Everett FLEX Chris Boswell FLEX Jason Myers FLEX Eric Ebron,1,3.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Freddie Swain FLEX Anthony Miller,1,12.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX DeeJay Dallas FLEX Kalen Ballage,1,1.0,1181,2.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell FLEX Freddie Swain,34,44.0,1181,75.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Gerald Everett FLEX Chris Boswell,27,14.0,1181,16.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX James Washington FLEX Pat Freiermuth FLEX Freddie Swain,25,29.0,1181,5.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chris Boswell FLEX Pat Freiermuth,3,9.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX Steelers  FLEX James Washington FLEX Gerald Everett FLEX Pat Freiermuth,1,9.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Jason Myers FLEX Pat Freiermuth FLEX Freddie Swain,1,25.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Steelers  FLEX Travis Homer FLEX DeeJay Dallas,1,16.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Steelers  FLEX Jason Myers FLEX Travis Homer,1,8.0,1181,1.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Jason Myers FLEX Seahawks ,26,2.0,1181,5.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Travis Homer FLEX Benny Snell Jr.,3,4.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Travis Homer FLEX Colby Parkinson,1,0.0,1181,1.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Seahawks  FLEX DeeJay Dallas,2,5.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Chris Boswell FLEX Anthony Miller,1,5.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell FLEX Penny Hart,2,4.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Seahawks  FLEX Penny Hart,1,2.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Anthony Miller FLEX Travis Homer,1,7.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Travis Homer FLEX Zach Gentry,1,1.0,1181,0.0
CPT Gerald Everett FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX Steelers ,19,7.0,1181,13.0
CPT Diontae Johnson FLEX Najee Harris FLEX Chase Claypool FLEX James Washington FLEX Gerald Everett FLEX Pat Freiermuth,2,15.0,1181,0.0
CPT Chris Boswell FLEX Najee Harris FLEX DK Metcalf FLEX Steelers  FLEX Jason Myers FLEX Seahawks ,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Chase Claypool FLEX Steelers  FLEX Jason Myers FLEX Pat Freiermuth,30,5.0,1181,13.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Gerald Everett FLEX Chris Boswell FLEX Jason Myers,8,6.0,1181,5.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Jason Myers FLEX Phillip Dorsett II,1,0.0,1181,4.0
CPT Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Jason Myers,25,6.0,1181,6.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX DeeJay Dallas FLEX Penny Hart,4,4.0,1181,1.0
CPT Geno Smith FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX DeeJay Dallas,3,17.0,1181,7.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Eric Ebron FLEX Penny Hart,1,1.0,1181,3.0
CPT Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX DeeJay Dallas,1,12.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX DeeJay Dallas FLEX Phillip Dorsett II,3,2.0,1181,2.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Chris Boswell FLEX Pat Freiermuth,1,10.0,1181,0.0
CPT Eric Ebron FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX DeeJay Dallas,1,3.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chris Boswell FLEX Freddie Swain FLEX Penny Hart,1,7.0,1181,1.0
CPT Ray-Ray McCloud III FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell,2,2.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Gerald Everett FLEX Jason Myers FLEX Pat Freiermuth,1,6.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Pat Freiermuth FLEX Ray-Ray McCloud III,1,4.0,1181,0.0
CPT Alex Collins FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX James Washington FLEX Jason Myers,2,6.0,1181,1.0
CPT Jason Myers FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Alex Collins FLEX James Washington,3,2.0,1181,4.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Will Dissly FLEX Benny Snell Jr.,4,5.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Gerald Everett FLEX Freddie Swain,8,18.0,1181,3.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Will Dissly FLEX Anthony Miller,15,7.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Will Dissly FLEX Zach Gentry,1,1.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX DeeJay Dallas,1,26.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Will Dissly FLEX Cody White,1,1.0,1181,1.0
CPT Anthony Miller FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Jason Myers,2,1.0,1181,2.0
CPT DK Metcalf FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Freddie Swain,5,15.0,1181,6.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Phillip Dorsett II,2,1.0,1181,2.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX James Washington,2,6.0,1181,1.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Eric Ebron,1,8.0,1181,1.0
CPT James Washington FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Gerald Everett FLEX Chris Boswell,3,12.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Jason Myers FLEX Freddie Swain,1,32.0,1181,1.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Gerald Everett FLEX Freddie Swain,131,38.0,1181,25.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Gerald Everett FLEX Eric Ebron,68,13.0,1181,12.0
CPT Chase Claypool FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Travis Homer,2,12.0,1181,1.0
CPT Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell FLEX Freddie Swain,4,36.0,1181,4.0
CPT Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX Seahawks  FLEX Freddie Swain,13,17.0,1181,19.0
CPT Pat Freiermuth FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Steelers  FLEX James Washington,1,2.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Pat Freiermuth FLEX Phillip Dorsett II,1,0.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX Steelers  FLEX Eric Ebron FLEX Will Dissly,1,3.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Gerald Everett FLEX Chris Boswell,9,13.0,1181,3.0
CPT Eric Ebron FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Jason Myers,6,1.0,1181,1.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Alex Collins FLEX Chris Boswell FLEX Pat Freiermuth,1,8.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Tyler Lockett FLEX Will Dissly FLEX DeeJay Dallas,6,43.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX Steelers  FLEX Gerald Everett FLEX Chris Boswell FLEX Freddie Swain,1,18.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chris Boswell FLEX Jason Myers FLEX Eric Ebron,1,4.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Steelers  FLEX Gerald Everett FLEX Penny Hart,1,5.0,1181,3.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Eric Ebron FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Chase Claypool FLEX Steelers  FLEX Jason Myers FLEX Pat Freiermuth,1,7.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Freddie Swain FLEX Will Dissly,16,16.0,1181,4.0
CPT Diontae Johnson FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX Jason Myers,4,11.0,1181,4.0
CPT DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Eric Ebron,2,8.0,1181,3.0
CPT DK Metcalf FLEX Najee Harris FLEX Tyler Lockett FLEX Gerald Everett FLEX Chris Boswell FLEX Jason Myers,4,8.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Chase Claypool FLEX Gerald Everett FLEX Chris Boswell FLEX Freddie Swain,2,32.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Tyler Lockett FLEX Kalen Ballage,1,1.0,1181,9.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Will Dissly FLEX Anthony Miller,1,6.0,1181,1.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Jason Myers FLEX Penny Hart,1,3.0,1181,10.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Gerald Everett FLEX Pat Freiermuth FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX Anthony Miller,1,2.0,1181,1.0
CPT Geno Smith FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX Seahawks  FLEX Will Dissly,1,2.0,1181,1.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Gerald Everett FLEX Pat Freiermuth,1,4.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Eric Ebron FLEX Anthony Miller,1,2.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Travis Homer,2,5.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Gerald Everett FLEX Eric Ebron FLEX Freddie Swain,25,15.0,1181,4.0
CPT Alex Collins FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Tyler Lockett FLEX Anthony Miller,21,5.0,1181,1.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Steelers  FLEX Chris Boswell FLEX Freddie Swain,15,20.0,1181,10.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Pat Freiermuth FLEX Will Dissly,6,12.0,1181,1.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Jason Myers FLEX Seahawks ,3,3.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX Steelers  FLEX Ray-Ray McCloud III,4,6.0,1181,0.0
CPT Alex Collins FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Tyler Lockett FLEX Benny Snell Jr.,2,3.0,1181,2.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Seahawks ,6,3.0,1181,5.0
CPT Gerald Everett FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Kalen Ballage,1,0.0,1181,1.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Steelers ,1,6.0,1181,1.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX Pat Freiermuth,2,5.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX DeeJay Dallas FLEX Phillip Dorsett II,1,0.0,1181,0.0
CPT Najee Harris FLEX Chase Claypool FLEX Steelers  FLEX Gerald Everett FLEX Chris Boswell FLEX Eric Ebron,1,9.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX DeeJay Dallas FLEX Phillip Dorsett II,1,1.0,1181,1.0
CPT Jason Myers FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Steelers  FLEX Gerald Everett,3,1.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Gerald Everett FLEX Anthony Miller,1,6.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Benny Snell Jr.,5,4.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Zach Gentry,2,1.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Colby Parkinson,1,0.0,1181,0.0
CPT Eric Ebron FLEX Najee Harris FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington,2,2.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Nick Bellore,1,0.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX Phillip Dorsett II,1,1.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Anthony McFarland Jr.,1,0.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Gerald Everett FLEX Pat Freiermuth,2,9.0,1181,3.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Freddie Swain FLEX Penny Hart,23,13.0,1181,16.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX James Washington FLEX Freddie Swain FLEX Travis Homer,2,11.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX James Washington FLEX Gerald Everett FLEX Will Dissly,8,11.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Steelers  FLEX Pat Freiermuth FLEX Freddie Swain,1,28.0,1181,1.0
CPT Tyler Lockett FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Jason Myers FLEX Penny Hart,1,2.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Steelers  FLEX James Washington FLEX Anthony Miller,1,8.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Steelers  FLEX Chris Boswell FLEX Ray-Ray McCloud III,5,10.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Steelers  FLEX James Washington FLEX Benny Snell Jr.,3,5.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Gerald Everett FLEX Eric Ebron FLEX Freddie Swain,5,13.0,1181,0.0
CPT Alex Collins FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Jason Myers FLEX Seahawks ,2,2.0,1181,1.0
CPT Steelers  FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX Seahawks ,14,6.0,1181,9.0
CPT Steelers  FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Gerald Everett FLEX Jason Myers,1,11.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Chris Boswell FLEX Seahawks ,1,5.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Tyler Lockett FLEX Steelers  FLEX Eric Ebron FLEX Freddie Swain,2,9.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Travis Homer,6,2.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX James Washington FLEX Jason Myers FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Gerald Everett FLEX Eric Ebron,9,5.0,1181,2.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Will Dissly FLEX DeeJay Dallas,14,11.0,1181,4.0
CPT Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Gerald Everett FLEX Jason Myers,5,6.0,1181,3.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Will Dissly FLEX DeeJay Dallas,9,19.0,1181,6.0
CPT DK Metcalf FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks  FLEX Travis Homer,2,1.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX Eric Ebron FLEX Pat Freiermuth,1,5.0,1181,0.0
